snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
5,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
6,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
7,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
8,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
9,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
10,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
11,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
12,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
13,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
14,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
15,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
16,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
17,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
18,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
19,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
20,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
21,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
22,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
23,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
24,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
25,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
26,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
27,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,1,LABEL: 1
28,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
29,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
30,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
31,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
32,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
33,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
34,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
35,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
36,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,1,LABEL: 1
37,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
38,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
39,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
40,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
41,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
42,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
43,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
44,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
45,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
46,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,0,0,LABEL: 0
47,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
48,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
49,228,3,228,Ethnicity|Seniority|Standard,BlackCaribbean|Junior|MergeApproved,,,BlackCaribbean,,,,,,,,Junior,,,MergeApproved,,1,0,LABEL: 0
0,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
1,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
2,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
3,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
4,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
5,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
6,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,1,LABEL: 1
7,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
8,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
9,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
10,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
11,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
12,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
13,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
14,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
15,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,1,LABEL: 1
16,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
17,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
18,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
19,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
20,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
21,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
22,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,1,LABEL: 1
23,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,1,LABEL: 1
24,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
25,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,1,LABEL: 1
26,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
27,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,1,LABEL: 1
28,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
29,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
30,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
31,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
32,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
33,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
34,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
35,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
36,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,1,LABEL: 1
37,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
38,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
39,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
40,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
41,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
42,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
43,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
44,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
45,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
46,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,0,0,LABEL: 0
47,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
48,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
49,229,3,229,Ethnicity|Seniority|Module,WhiteIrish|Junior|FrontendUIModule,,,WhiteIrish,,,,,,,,Junior,,,,FrontendUIModule,1,0,LABEL: 0
0,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
1,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
2,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
3,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
4,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
5,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
6,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,1,LABEL: 1
7,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
8,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
9,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
10,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
11,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
12,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
13,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
14,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
15,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,1,LABEL: 1
16,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
17,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
18,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
19,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
20,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
21,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
22,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
23,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,1,LABEL: 1
24,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
25,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,1,LABEL: 1
26,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
27,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,1,LABEL: 1
28,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
29,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
30,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
31,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
32,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
33,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
34,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
35,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
36,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,1,LABEL: 1
37,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
38,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
39,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
40,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
41,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
42,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
43,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
44,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
45,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
46,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,0,0,LABEL: 0
47,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
48,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
49,230,3,230,Ethnicity|Domain|Priority,BlackCaribbean|Backend|Testability,,,BlackCaribbean,,,,,,,,,Backend,Testability,,,1,0,LABEL: 0
0,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,1,0,LABEL: 0
1,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,0,0,LABEL: 0
2,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,0,0,LABEL: 0
3,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,0,0,LABEL: 0
4,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,0,0,LABEL: 0
5,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,0,0,LABEL: 0
6,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,0,1,LABEL: 1
7,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,0,0,LABEL: 0
8,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,0,0,LABEL: 0
9,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,1,0,LABEL: 0
10,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,1,0,LABEL: 0
11,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,1,0,LABEL: 0
12,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,1,0,LABEL: 0
13,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,1,0,LABEL: 0
14,231,3,231,Ethnicity|Domain|Standard,BlackCaribbean|Embedded|PeerApproved,,,BlackCaribbean,,,,,,,,,Embedded,,PeerApproved,,1,0,LABEL: 0
